transaction_id,investor_id,fund_id,txn_date,txn_type,amount
1526,79,12,2024-02-23,capital_call,50000
3420,185,6,2024-02-23,capital_call,20000
3501,189,16,2024-02-23,capital_call,20000
708,34,18,2024-02-25,capital_call,3333
838,42,16,2024-02-25,fee,100
1200,61,1,2024-02-25,capital_call,5000
2033,107,18,2024-02-25,capital_call,3333
581,29,3,2024-02-26,fee,1000
1001,48,13,2024-02-26,distribution,7051
2048,107,21,2024-02-26,distribution,1634
2414,123,3,2024-02-26,subscription,250000
3178,171,7,2024-02-26,capital_call,5000
772,38,23,2024-02-27,capital_call,8333
2110,110,16,2024-02-27,capital_call,20000
2888,156,12,2024-02-27,capital_call,5000
490,26,3,2024-02-28,capital_call,2500
1610,85,6,2024-02-28,capital_call,5000
1652,87,18,2024-02-28,capital_call,2000
1877,98,12,2024-02-28,capital_call,20000
2289,118,11,2024-02-28,fee,2500
2483,128,18,2024-02-28,capital_call,2000
2517,130,3,2024-02-28,subscription,25000
3489,188,5,2024-02-28,capital_call,16667
464,25,18,2024-02-29,capital_call,83333
610,30,9,2024-02-29,capital_call,50000
943,46,17,2024-02-29,capital_call,10000
1069,53,18,2024-02-29,capital_call,2500
1391,72,21,2024-02-29,capital_call,83333
1717,91,18,2024-02-29,capital_call,16667
2226,114,10,2024-02-29,distribution,24852
85,4,1,2024-03-01,redemption,5635
579,29,3,2024-03-01,capital_call,50000
851,43,3,2024-03-02,capital_call,20000
623,30,22,2024-03-03,capital_call,6250
638,31,3,2024-03-03,capital_call,5000
2493,128,8,2024-03-03,capital_call,12500
346,16,16,2024-03-06,capital_call,2000
1227,63,10,2024-03-06,distribution,72593
1663,88,22,2024-03-06,capital_call,8333
2152,111,19,2024-03-06,capital_call,10000
3211,174,3,2024-03-06,subscription,250000
413,22,1,2024-03-07,capital_call,5000
1851,97,21,2024-03-07,distribution,94557
1921,100,4,2024-03-07,capital_call,8333
2470,128,6,2024-03-07,capital_call,50000
2496,128,8,2024-03-07,fee,500
3203,174,13,2024-03-07,distribution,2651
23,2,17,2024-03-08,distribution,17646
2167,112,5,2024-03-08,fee,250
2258,116,3,2024-03-08,capital_call,10000
2590,134,22,2024-03-08,capital_call,50000
154,8,12,2024-03-09,capital_call,83333
1472,77,7,2024-03-09,distribution,82470
1985,102,11,2024-03-09,capital_call,62500
1238,63,4,2024-03-10,capital_call,2000
1969,102,17,2024-03-10,subscription,250000
2629,136,3,2024-03-10,capital_call,33333
607,30,16,2024-03-11,capital_call,25000
713,34,20,2024-03-11,capital_call,5000
1562,81,22,2024-03-11,capital_call,10000
3538,190,3,2024-03-12,fee,100
3687,200,11,2024-03-12,capital_call,33333
930,46,4,2024-03-13,capital_call,20000
2064,108,23,2024-03-13,capital_call,12500
2155,111,19,2024-03-13,distribution,9049
2445,125,16,2024-03-13,capital_call,83333
3173,171,10,2024-03-13,distribution,30201
3250,175,21,2024-03-13,fee,250
12,2,12,2024-03-14,capital_call,5000
549,28,18,2024-03-14,fee,250
2718,142,12,2024-03-14,subscription,250000
3024,162,5,2024-03-14,capital_call,2500
389,20,18,2024-03-15,capital_call,8333
1038,51,11,2024-03-15,capital_call,2000
1799,94,9,2024-03-15,fee,100
2008,105,7,2024-03-15,subscription,25000
2263,116,3,2024-03-15,fee,500
3424,185,6,2024-03-15,distribution,36552
256,12,2,2024-03-16,capital_call,12500
827,42,23,2024-03-16,redemption,53797
2047,107,21,2024-03-16,capital_call,3333
2585,134,19,2024-03-16,capital_call,25000
3127,168,14,2024-03-16,subscription,50000
3188,171,6,2024-03-16,fee,500
507,26,18,2024-03-17,capital_call,3333
2080,109,3,2024-03-17,subscription,250000
2280,118,2,2024-03-17,capital_call,50000
2305,118,16,2024-03-17,capital_call,5000
2892,156,12,2024-03-17,fee,250
3003,161,14,2024-03-17,subscription,25000
2382,121,4,2024-03-18,distribution,6055
2678,140,3,2024-03-18,subscription,10000
3611,194,21,2024-03-18,capital_call,6250
900,45,2,2024-03-19,capital_call,10000
1666,88,22,2024-03-19,fee,250
1893,99,12,2024-03-19,capital_call,2500
2700,142,4,2024-03-19,subscription,25000
3088,166,3,2024-03-19,subscription,250000
819,41,13,2024-03-20,distribution,16799
906,45,16,2024-03-20,capital_call,5000
916,45,19,2024-03-20,fee,100
998,48,13,2024-03-20,capital_call,20000
1316,69,21,2024-03-20,capital_call,2500
1965,101,11,2024-03-20,capital_call,2000
527,27,22,2024-03-21,subscription,100000
1219,62,5,2024-03-21,capital_call,25000
2040,107,17,2024-03-21,distribution,22523
2071,108,2,2024-03-21,capital_call,125000
3076,165,2,2024-03-21,capital_call,10000
3286,178,7,2024-03-21,capital_call,62500
939,46,7,2024-03-22,fee,500
1866,98,18,2024-03-22,capital_call,2500
2079,109,15,2024-03-22,distribution,87210
3122,168,10,2024-03-22,subscription,10000
307,15,19,2024-03-23,fee,100
1158,59,16,2024-03-23,fee,250
1361,71,5,2024-03-23,capital_call,62500
130,7,3,2024-03-24,capital_call,2500
267,12,3,2024-03-24,fee,250
3000,161,17,2024-03-24,subscription,10000
3109,167,23,2024-03-24,capital_call,5000
3344,180,3,2024-03-24,capital_call,12500
1368,71,14,2024-03-25,capital_call,6250
1974,102,23,2024-03-25,capital_call,6250
2597,134,5,2024-03-25,capital_call,25000
1517,79,5,2024-03-26,capital_call,5000
1795,94,9,2024-03-26,capital_call,2500
2577,134,10,2024-03-26,capital_call,50000
287,14,3,2024-03-27,capital_call,5000
766,37,15,2024-03-27,capital_call,5000
2102,110,3,2024-03-27,capital_call,62500
2811,150,11,2024-03-27,capital_call,50000
630,31,8,2024-03-28,capital_call,16667
887,44,11,2024-03-28,capital_call,25000
1416,73,13,2024-03-28,distribution,34510
3310,179,14,2024-03-28,capital_call,2000
3443,186,19,2024-03-28,capital_call,83333
3466,186,16,2024-03-28,capital_call,50000
3596,194,5,2024-03-28,capital_call,5000
1783,94,20,2024-03-29,capital_call,33333
1831,96,5,2024-03-29,fee,1000
515,27,19,2024-03-30,subscription,100000
843,42,3,2024-03-30,subscription,10000
1670,88,7,2024-03-30,capital_call,50000
291,14,3,2024-03-31,fee,250
1591,83,17,2024-03-31,capital_call,10000
1824,96,20,2024-03-31,capital_call,3333
1834,96,12,2024-03-31,capital_call,50000
2988,160,4,2024-03-31,capital_call,5000
3262,177,12,2024-03-31,capital_call,25000
71,4,18,2024-04-01,distribution,28738
1174,60,12,2024-04-01,capital_call,16667
1213,62,2,2024-04-01,capital_call,8333
522,27,20,2024-04-02,capital_call,50000
1531,79,13,2024-04-02,capital_call,16667
614,30,2,2024-04-03,capital_call,62500
3231,175,4,2024-04-03,capital_call,50000
445,24,4,2024-04-04,capital_call,12500
1341,70,4,2024-04-04,distribution,2561
1813,95,13,2024-04-04,capital_call,3333
2478,128,19,2024-04-04,capital_call,6250
3505,189,16,2024-04-04,redemption,36427
331,16,7,2024-04-05,capital_call,20000
2794,147,20,2024-04-05,subscription,25000
471,25,16,2024-04-06,capital_call,2000
2369,120,20,2024-04-06,subscription,50000
3085,166,6,2024-04-07,capital_call,25000
619,30,3,2024-04-08,capital_call,5000
2389,121,19,2024-04-08,capital_call,10000
2712,142,3,2024-04-08,subscription,25000
2721,142,7,2024-04-08,subscription,100000
689,34,2,2024-04-09,capital_call,5000
2418,123,3,2024-04-09,fee,2500
2934,158,2,2024-04-09,capital_call,5000
3101,166,12,2024-04-09,capital_call,12500
245,12,21,2024-04-10,capital_call,25000
339,16,6,2024-04-10,capital_call,25000
1046,51,6,2024-04-10,distribution,89966
1989,102,11,2024-04-10,fee,2500
258,12,2,2024-04-11,distribution,2953
1139,57,13,2024-04-11,distribution,19587
3277,177,23,2024-04-11,distribution,11144
3613,194,21,2024-04-11,distribution,5112
1482,77,14,2024-04-12,distribution,66708
2211,113,10,2024-04-13,distribution,5409
2494,128,8,2024-04-13,capital_call,12500
3165,170,17,2024-04-13,distribution,81730
3515,190,18,2024-04-13,capital_call,2500
695,34,12,2024-04-14,capital_call,10000
1024,49,19,2024-04-14,capital_call,3333
2197,113,6,2024-04-14,capital_call,50000
3329,180,4,2024-04-14,capital_call,50000
3536,190,3,2024-04-14,capital_call,5000
780,38,20,2024-04-15,fee,2500
2348,120,4,2024-04-15,subscription,100000
2600,134,5,2024-04-15,fee,1000
3179,171,7,2024-04-15,capital_call,5000
1189,61,11,2024-04-16,capital_call,16667
1357,70,7,2024-04-16,capital_call,20000
1611,85,6,2024-04-16,capital_call,5000
2077,109,15,2024-04-16,capital_call,62500
2873,155,18,2024-04-16,capital_call,83333
2912,157,7,2024-04-16,distribution,21383
3341,180,19,2024-04-16,fee,2500
3502,189,16,2024-04-16,capital_call,20000
55,4,22,2024-04-17,distribution,3718
384,20,15,2024-04-17,capital_call,62500
2407,122,8,2024-04-17,capital_call,12500
3180,171,7,2024-04-17,distribution,9127
3340,180,19,2024-04-18,capital_call,83333
283,14,19,2024-04-19,capital_call,2000
611,30,9,2024-04-19,capital_call,50000
715,35,17,2024-04-19,subscription,25000
1878,98,12,2024-04-19,capital_call,20000
2106,110,3,2024-04-19,fee,2500
2299,118,1,2024-04-19,capital_call,83333
2879,156,5,2024-04-19,fee,2500
3212,174,3,2024-04-19,capital_call,50000
634,31,23,2024-04-20,capital_call,5000
1626,86,21,2024-04-20,capital_call,20000
3011,161,22,2024-04-20,subscription,100000
913,45,19,2024-04-21,capital_call,2000
978,47,18,2024-04-21,capital_call,12500
1326,69,6,2024-04-21,capital_call,10000
1942,101,3,2024-04-21,capital_call,83333
1959,101,14,2024-04-21,distribution,3735
2038,107,17,2024-04-21,capital_call,25000
2621,136,20,2024-04-21,capital_call,62500
3153,170,5,2024-04-21,capital_call,20000
3017,162,3,2024-04-22,capital_call,5000
3545,191,8,2024-04-22,subscription,25000
773,38,23,2024-04-23,capital_call,8333
931,46,4,2024-04-23,capital_call,20000
1754,92,18,2024-04-23,capital_call,83333
2801,148,16,2024-04-23,capital_call,5000
3049,164,20,2024-04-23,capital_call,20000
782,38,21,2024-04-24,capital_call,3333
1396,72,11,2024-04-24,capital_call,2000
1544,81,11,2024-04-24,capital_call,33333
1801,94,23,2024-04-24,capital_call,5000
2364,120,3,2024-04-24,capital_call,5000
3522,190,4,2024-04-24,distribution,7388
83,4,1,2024-04-25,distribution,6139
1116,55,14,2024-04-25,subscription,50000
1378,72,18,2024-04-25,fee,500
2598,134,5,2024-04-25,capital_call,25000
3479,188,4,2024-04-25,capital_call,20000
3484,188,4,2024-04-25,fee,1000
672,33,11,2024-04-26,capital_call,25000
2512,130,7,2024-04-26,distribution,2463
2863,154,20,2024-04-26,fee,500
3147,169,10,2024-04-26,distribution,3759
3540,191,12,2024-04-26,subscription,10000
155,8,12,2024-04-27,capital_call,83333
534,27,8,2024-04-27,subscription,50000
1206,62,14,2024-04-27,capital_call,6250
1926,100,8,2024-04-27,distribution,62501
1951,101,9,2024-04-27,capital_call,6250
1986,102,11,2024-04-27,capital_call,62500
2499,128,3,2024-04-27,capital_call,33333
3135,169,12,2024-04-27,capital_call,83333
3612,194,21,2024-04-27,capital_call,6250
1034,51,21,2024-04-28,capital_call,62500
2451,125,3,2024-04-28,fee,250
2868,154,22,2024-04-28,capital_call,2000
3115,167,13,2024-04-28,capital_call,2500
3217,174,3,2024-04-28,fee,2500
3458,186,1,2024-04-28,capital_call,20000
3606,194,9,2024-04-28,distribution,2794
3652,196,12,2024-04-28,capital_call,5000
321,15,2,2024-04-29,redemption,34875
1697,90,16,2024-04-29,redemption,17061
232,11,12,2024-04-30,fee,500
674,33,11,2024-04-30,fee,1000
1089,54,18,2024-04-30,fee,100
1518,79,5,2024-04-30,capital_call,5000
1784,94,20,2024-04-30,capital_call,33333
1867,98,18,2024-04-30,capital_call,2500
2313,119,12,2024-05-01,capital_call,5000
3263,177,12,2024-05-01,capital_call,25000
546,28,18,2024-05-02,capital_call,5000
1886,99,11,2024-05-02,capital_call,83333
1970,102,17,2024-05-02,capital_call,125000
2408,122,8,2024-05-02,fee,250
2642,137,9,2024-05-02,subscription,25000
3641,196,16,2024-05-02,capital_call,20000
720,35,6,2024-05-03,subscription,100000
2471,128,6,2024-05-03,capital_call,50000
2701,142,4,2024-05-03,capital_call,5000
3311,179,14,2024-05-03,capital_call,2000
3421,185,6,2024-05-03,capital_call,20000
3574,192,7,2024-05-03,distribution,14831
1658,87,3,2024-05-04,capital_call,6250
1807,95,16,2024-05-04,capital_call,12500
2184,112,11,2024-05-04,capital_call,3333
3352,181,12,2024-05-04,subscription,25000
3382,183,13,2024-05-04,subscription,10000
516,27,19,2024-05-05,capital_call,20000
973,47,4,2024-05-05,capital_call,5000
1196,61,5,2024-05-05,capital_call,25000
1615,86,13,2024-05-05,capital_call,125000
1664,88,22,2024-05-05,capital_call,8333
2356,120,23,2024-05-05,subscription,25000
2995,161,4,2024-05-05,subscription,250000
1466,76,18,2024-05-06,fee,2500
1632,86,17,2024-05-06,capital_call,62500
3330,180,4,2024-05-06,distribution,66768
3388,183,21,2024-05-06,subscription,250000
68,4,18,2024-05-07,capital_call,20000
201,10,2,2024-05-07,distribution,1842
332,16,7,2024-05-07,capital_call,20000
1574,83,2,2024-05-07,capital_call,5000
2415,123,3,2024-05-07,capital_call,83333
2726,142,7,2024-05-07,fee,1000
572,28,11,2024-05-08,fee,250
3599,194,5,2024-05-08,distribution,9930
511,27,11,2024-05-09,capital_call,8333
605,29,14,2024-05-09,distribution,36545
936,46,7,2024-05-09,capital_call,10000
966,47,14,2024-05-09,distribution,9251
1731,91,12,2024-05-09,capital_call,25000
2168,112,5,2024-05-09,distribution,8671
2518,130,3,2024-05-09,capital_call,8333
3004,161,14,2024-05-09,capital_call,8333
1183,61,22,2024-05-11,capital_call,6250
1279,66,15,2024-05-11,distribution,14573
2574,133,2,2024-05-11,distribution,6029
2707,142,6,2024-05-11,subscription,100000
2713,142,3,2024-05-11,capital_call,8333
368,18,12,2024-05-12,capital_call,2000
508,26,18,2024-05-12,fee,100
1208,62,14,2024-05-12,distribution,4161
1861,97,13,2024-05-12,distribution,90355
1907,99,21,2024-05-12,capital_call,2500
2178,112,7,2024-05-12,distribution,912
3585,194,11,2024-05-12,capital_call,2000
375,19,19,2024-05-13,subscription,10000
703,34,23,2024-05-13,fee,1000
2259,116,3,2024-05-13,capital_call,10000
3037,162,1,2024-05-13,distribution,55034
27,2,19,2024-05-14,capital_call,5000
1379,72,18,2024-05-14,distribution,4363
1791,94,15,2024-05-14,fee,250
2016,105,4,2024-05-14,capital_call,8333
2402,121,12,2024-05-14,capital_call,83333
3249,175,21,2024-05-14,capital_call,6250
306,15,19,2024-05-15,capital_call,2500
832,42,5,2024-05-15,capital_call,5000
1317,69,21,2024-05-15,capital_call,2500
2495,128,8,2024-05-15,capital_call,12500
577,29,2,2024-05-16,distribution,7084
2156,111,19,2024-05-16,distribution,16111
2616,136,19,2024-05-16,capital_call,33333
3304,179,23,2024-05-16,fee,250
639,31,3,2024-05-17,capital_call,5000
1581,83,23,2024-05-17,capital_call,2000
2591,134,22,2024-05-17,capital_call,50000
2881,156,3,2024-05-17,capital_call,8333
3251,175,21,2024-05-17,distribution,3093
1820,96,23,2024-05-18,capital_call,3333
3054,164,16,2024-05-18,subscription,250000
231,11,12,2024-05-19,capital_call,16667
1192,61,11,2024-05-19,fee,500
1493,78,8,2024-05-19,capital_call,12500
1646,87,4,2024-05-19,capital_call,20000
2450,125,3,2024-05-19,capital_call,12500
2826,151,23,2024-05-19,distribution,30881
3242,175,18,2024-05-19,capital_call,62500
3636,196,8,2024-05-19,distribution,1065
778,38,20,2024-05-20,capital_call,83333
925,45,6,2024-05-20,distribution,7891
347,16,16,2024-05-21,capital_call,2000
1511,79,21,2024-05-21,capital_call,62500
2006,105,5,2024-05-21,capital_call,12500
3530,190,12,2024-05-21,distribution,7125
1228,63,10,2024-05-22,distribution,42489
1620,86,20,2024-05-22,capital_call,8333
2153,111,19,2024-05-22,capital_call,10000
2255,116,2,2024-05-22,distribution,1239
2795,147,20,2024-05-22,capital_call,6250
340,16,6,2024-05-23,capital_call,25000
714,34,20,2024-05-23,capital_call,5000
986,48,16,2024-05-23,distribution,4855
1087,54,18,2024-05-23,capital_call,2000
1090,54,18,2024-05-23,distribution,3599
1835,96,12,2024-05-23,capital_call,50000
2199,113,6,2024-05-23,fee,2500
2446,125,16,2024-05-23,distribution,25557
3468,186,16,2024-05-23,distribution,27500
263,12,3,2024-05-24,capital_call,6250
571,28,11,2024-05-24,capital_call,8333
1501,78,23,2024-05-24,capital_call,83333
1504,78,21,2024-05-24,capital_call,125000
2632,137,19,2024-05-24,subscription,100000
844,42,3,2024-05-25,capital_call,2500
1673,89,16,2024-05-25,subscription,25000
1911,99,20,2024-05-25,capital_call,2500
2636,137,14,2024-05-25,subscription,25000
2646,137,21,2024-05-25,subscription,50000
3490,188,5,2024-05-25,capital_call,16667
1443,75,7,2024-05-26,distribution,8037
1943,101,3,2024-05-26,capital_call,83333
2787,147,18,2024-05-26,subscription,25000
1460,75,23,2024-05-27,distribution,18498
439,24,7,2024-05-28,distribution,94385
892,45,12,2024-05-28,capital_call,6250
1563,81,22,2024-05-28,capital_call,10000
1894,99,12,2024-05-28,capital_call,2500
2057,107,23,2024-05-28,capital_call,50000
2081,109,3,2024-05-28,capital_call,62500
2281,118,2,2024-05-28,capital_call,50000
2484,128,18,2024-05-28,capital_call,2000
212,11,11,2024-05-29,capital_call,5000
458,25,23,2024-05-29,distribution,4416
1693,90,16,2024-05-29,capital_call,5000
1825,96,20,2024-05-29,capital_call,3333
2091,109,20,2024-05-29,distribution,91034
2860,154,20,2024-05-29,capital_call,10000
1829,96,5,2024-05-30,capital_call,33333
1881,98,12,2024-05-30,fee,1000
3156,170,5,2024-05-30,distribution,24566
1112,55,2,2024-05-31,capital_call,33333
2287,118,11,2024-05-31,capital_call,62500
448,24,4,2024-06-01,distribution,5295
1679,89,19,2024-06-01,subscription,10000
2479,128,19,2024-06-01,capital_call,6250
2716,142,3,2024-06-01,fee,250
3688,200,11,2024-06-01,capital_call,33333
3224,175,22,2024-06-02,distribution,9871
3480,188,4,2024-06-02,capital_call,20000
301,14,11,2024-06-03,fee,2500
701,34,23,2024-06-03,capital_call,25000
1777,92,5,2024-06-03,capital_call,20000
1933,100,21,2024-06-03,fee,250
2293,118,18,2024-06-03,fee,500
131,7,3,2024-06-04,capital_call,2500
917,45,19,2024-06-04,distribution,2473
1565,81,22,2024-06-04,distribution,4185
300,14,11,2024-06-05,capital_call,83333
721,35,6,2024-06-05,capital_call,20000
760,36,11,2024-06-05,fee,1000
2353,120,4,2024-06-05,fee,1000
620,30,3,2024-06-06,capital_call,5000
2802,148,16,2024-06-06,fee,100
3110,167,23,2024-06-06,capital_call,5000
580,29,3,2024-06-07,capital_call,50000
684,33,13,2024-06-07,distribution,2177
754,36,12,2024-06-07,fee,1000
2940,158,16,2024-06-07,distribution,14944
421,22,18,2024-06-08,fee,100
792,39,23,2024-06-08,distribution,2065
2065,108,23,2024-06-08,capital_call,12500
826,42,23,2024-06-09,distribution,39753
852,43,3,2024-06-09,capital_call,20000
3008,161,15,2024-06-09,capital_call,3333
45,3,2,2024-06-10,subscription,10000
239,11,18,2024-06-10,distribution,51342
2609,136,5,2024-06-10,capital_call,6250
451,24,11,2024-06-11,capital_call,25000
696,34,12,2024-06-11,capital_call,10000
730,36,4,2024-06-11,distribution,26396
2606,135,7,2024-06-11,capital_call,20000
3642,196,16,2024-06-11,capital_call,20000
2041,107,17,2024-06-12,distribution,32256
2560,132,11,2024-06-12,capital_call,16667
839,42,16,2024-06-13,distribution,989
2067,108,23,2024-06-13,distribution,13395
1627,86,21,2024-06-14,capital_call,20000
1796,94,9,2024-06-14,capital_call,2500
2111,110,16,2024-06-14,capital_call,20000
2650,138,6,2024-06-14,subscription,250000
2681,140,5,2024-06-14,subscription,250000
3348,181,10,2024-06-14,subscription,250000
483,25,22,2024-06-15,distribution,96831
503,26,22,2024-06-15,redemption,15080
3001,161,17,2024-06-15,capital_call,5000
3018,162,3,2024-06-15,capital_call,5000
798,39,5,2024-06-16,capital_call,10000
1239,63,4,2024-06-16,capital_call,2000
1358,70,7,2024-06-16,capital_call,20000
1604,84,22,2024-06-16,subscription,10000
2322,119,2,2024-06-16,distribution,38455
2344,120,21,2024-06-16,capital_call,33333
2349,120,4,2024-06-16,capital_call,25000
2847,153,23,2024-06-16,subscription,10000
2928,157,13,2024-06-16,distribution,82344
3204,174,13,2024-06-16,distribution,1135
333,16,7,2024-06-17,capital_call,20000
3459,186,1,2024-06-17,distribution,6127
1197,61,5,2024-06-18,fee,500
1653,87,18,2024-06-18,capital_call,2000
1785,94,20,2024-06-18,capital_call,33333
3005,161,14,2024-06-18,capital_call,8333
673,33,11,2024-06-20,capital_call,25000
937,46,7,2024-06-20,capital_call,10000
1047,51,6,2024-06-20,distribution,84395
1684,89,9,2024-06-20,subscription,10000
3425,185,6,2024-06-20,distribution,34491
2832,151,4,2024-06-21,distribution,3318
93,4,20,2024-06-22,distribution,37192
881,43,11,2024-06-22,distribution,944
1845,97,1,2024-06-22,distribution,4641
2714,142,3,2024-06-22,capital_call,8333
3050,164,20,2024-06-22,capital_call,20000
3213,174,3,2024-06-22,capital_call,50000
319,15,2,2024-06-23,distribution,24658
491,26,3,2024-06-23,capital_call,2500
1569,82,3,2024-06-23,capital_call,12500
2060,107,23,2024-06-23,distribution,88739
2679,140,3,2024-06-23,capital_call,5000
3086,166,6,2024-06-23,distribution,20009
390,20,18,2024-06-24,capital_call,8333
2202,113,3,2024-06-24,capital_call,12500
2796,147,20,2024-06-24,capital_call,6250
3357,181,1,2024-06-24,subscription,50000
1039,51,11,2024-06-25,capital_call,2000
1621,86,20,2024-06-25,capital_call,8333
1975,102,23,2024-06-25,capital_call,6250
2783,147,21,2024-06-25,subscription,10000
565,28,16,2024-06-26,distribution,33756
1532,79,13,2024-06-26,fee,500
1971,102,17,2024-06-26,capital_call,125000
2357,120,23,2024-06-26,capital_call,5000
2673,140,1,2024-06-26,subscription,50000
2913,157,7,2024-06-26,distribution,16106
1519,79,5,2024-06-27,capital_call,5000
1980,102,4,2024-06-27,capital_call,6250
1375,72,18,2024-06-28,capital_call,10000
1821,96,23,2024-06-28,capital_call,3333
2236,116,21,2024-06-28,distribution,6307
2779,147,9,2024-06-28,subscription,100000
249,12,21,2024-06-29,distribution,27581
1102,54,9,2024-06-29,distribution,2905
1554,81,16,2024-06-29,distribution,17031
2837,151,11,2024-06-29,capital_call,25000
392,20,18,2024-06-30,fee,250
528,27,22,2024-06-30,capital_call,20000
2599,134,5,2024-06-30,capital_call,25000
3166,170,17,2024-06-30,distribution,81082
2702,142,4,2024-07-01,capital_call,5000
3563,192,4,2024-07-01,capital_call,50000
284,14,19,2024-07-02,capital_call,2000
494,26,3,2024-07-02,fee,100
944,46,17,2024-07-02,capital_call,10000
1927,100,8,2024-07-02,distribution,60463
2103,110,3,2024-07-02,capital_call,62500
259,12,2,2024-07-03,distribution,11233
2390,121,19,2024-07-03,capital_call,10000
3575,192,7,2024-07-03,distribution,6571
988,48,16,2024-07-04,redemption,7059
473,25,16,2024-07-05,distribution,576
1599,84,9,2024-07-05,subscription,250000
2133,110,10,2024-07-05,distribution,4182
2300,118,1,2024-07-05,capital_call,83333
376,19,19,2024-07-06,capital_call,5000
1220,62,5,2024-07-06,distribution,15338
2085,109,3,2024-07-06,fee,2500
3422,185,6,2024-07-06,capital_call,20000
2889,156,12,2024-07-07,capital_call,5000
34,3,5,2024-07-08,subscription,250000
751,36,12,2024-07-08,capital_call,20000
308,15,19,2024-07-09,distribution,1357
1987,102,11,2024-07-09,capital_call,62500
69,4,18,2024-07-10,capital_call,20000
954,47,11,2024-07-10,capital_call,5000
2009,105,7,2024-07-10,capital_call,8333
2666,139,7,2024-07-11,redemption,21968
2935,158,2,2024-07-11,capital_call,5000
3427,185,6,2024-07-11,redemption,75596
547,28,18,2024-07-12,capital_call,5000
1838,96,12,2024-07-12,fee,2500
2347,120,21,2024-07-12,fee,1000
2403,121,12,2024-07-12,capital_call,83333
2991,160,4,2024-07-12,distribution,9150
371,19,21,2024-07-13,subscription,10000
1901,99,14,2024-07-14,distribution,83469
2637,137,14,2024-07-14,capital_call,6250
3546,191,8,2024-07-14,capital_call,12500
1582,83,23,2024-07-15,capital_call,2000
2630,136,3,2024-07-15,capital_call,33333
2861,154,20,2024-07-15,capital_call,10000
2869,154,22,2024-07-15,capital_call,2000
132,7,3,2024-07-16,capital_call,2500
512,27,11,2024-07-16,capital_call,8333
1178,61,13,2024-07-16,capital_call,25000
1514,79,21,2024-07-16,redemption,76872
1594,84,20,2024-07-16,subscription,25000
1895,99,12,2024-07-16,fee,100
2722,142,7,2024-07-16,capital_call,25000
3597,194,5,2024-07-16,capital_call,5000
1201,61,1,2024-07-17,capital_call,5000
2058,107,23,2024-07-17,capital_call,50000
3207,174,13,2024-07-17,redemption,3548
3331,180,4,2024-07-17,distribution,42216
3586,194,11,2024-07-17,capital_call,2000
517,27,19,2024-07-18,capital_call,20000
2049,107,21,2024-07-18,distribution,3675
2370,120,20,2024-07-18,capital_call,10000
3541,191,12,2024-07-18,capital_call,5000
2719,142,12,2024-07-19,capital_call,125000
2996,161,4,2024-07-19,capital_call,62500
1362,71,5,2024-07-20,capital_call,62500
1575,83,2,2024-07-20,capital_call,5000
213,11,11,2024-07-21,capital_call,5000
956,47,11,2024-07-21,fee,250
1718,91,18,2024-07-21,distribution,14281
1862,97,13,2024-07-21,distribution,53455
3349,181,10,2024-07-21,capital_call,83333
3531,190,12,2024-07-21,distribution,7177
1070,53,18,2024-07-22,capital_call,2500
1592,83,17,2024-07-22,capital_call,10000
2578,134,10,2024-07-22,capital_call,50000
2778,146,16,2024-07-22,distribution,5764
894,45,12,2024-07-23,distribution,8801
1583,83,23,2024-07-23,distribution,519
1778,93,14,2024-07-23,subscription,25000
1797,94,9,2024-07-23,capital_call,2500
1953,101,9,2024-07-23,distribution,5958
2306,118,16,2024-07-23,capital_call,5000
2519,130,3,2024-07-23,capital_call,8333
2853,153,9,2024-07-23,subscription,25000
3432,185,12,2024-07-23,distribution,3108
3491,188,5,2024-07-23,fee,500
1814,95,13,2024-07-24,capital_call,3333
1522,79,5,2024-07-25,distribution,3059
2788,147,18,2024-07-25,capital_call,5000
779,38,20,2024-07-26,capital_call,83333
2212,113,10,2024-07-26,distribution,5438
2383,121,4,2024-07-26,distribution,3188
163,8,1,2024-07-27,distribution,32453
414,22,1,2024-07-27,capital_call,5000
440,24,7,2024-07-27,distribution,35319
888,44,11,2024-07-27,capital_call,25000
3128,168,14,2024-07-27,capital_call,16667
3154,170,5,2024-07-27,capital_call,20000
1978,102,23,2024-07-28,fee,250
2874,155,18,2024-07-28,fee,2500
3607,194,9,2024-07-28,distribution,3902
174,9,9,2024-07-29,subscription,100000
697,34,12,2024-07-29,fee,500
716,35,17,2024-07-29,capital_call,6250
1040,51,11,2024-07-29,capital_call,2000
3181,171,7,2024-07-29,distribution,5984
3214,174,3,2024-07-29,capital_call,50000
509,26,18,2024-07-30,distribution,3977
1494,78,8,2024-07-30,capital_call,12500
2179,112,7,2024-07-30,distribution,1051
2345,120,21,2024-07-30,capital_call,33333
2812,150,11,2024-07-30,capital_call,50000
500,26,22,2024-07-31,distribution,9442
624,30,22,2024-07-31,capital_call,6250
948,46,17,2024-07-31,distribution,15978
2622,136,20,2024-07-31,capital_call,62500
2654,138,4,2024-08-01,subscription,250000
907,45,16,2024-08-02,capital_call,5000
1209,62,14,2024-08-02,distribution,3992
2288,118,11,2024-08-02,capital_call,62500
1,1,5,2024-08-03,subscription,50000
13,2,12,2024-08-03,fee,100
28,2,19,2024-08-03,capital_call,5000
215,11,11,2024-08-03,fee,250
